2008,01,09,S,Sell,100
2008,08,06,S,Buy,100
2008,01,09,S,Sell,100
2008,09,05,S,Buy,100
2008,01,09,S,Sell,100
2008,11,19,SBUX,Buy,100
2008,01,09,SBUX,Sell,100
2008,12,01,SBUX,Buy,100
2008,01,09,SBUX,Sell,100
2008,10,08,SLM,Buy,100
2008,01,09,SLM,Sell,100
2008,11,12,SLM,Buy,100
2008,01,09,SLM,Sell,100
2008,11,14,SLM,Buy,100
2008,01,09,SLM,Sell,100
2008,12,01,SLM,Buy,100
2008,01,09,SLM,Sell,100
2008,12,15,SLM,Buy,100
2008,01,09,SLM,Sell,100
2009,02,17,SLM,Buy,100
2008,01,09,SLM,Sell,100
2009,02,26,SLM,Buy,100
2008,01,09,SLM,Sell,100
2009,06,17,SLM,Buy,100
2008,01,09,SLM,Sell,100
2009,06,22,SLM,Buy,100
2008,01,09,SLM,Sell,100
2008,10,24,SNDK,Buy,100
2008,01,09,SNDK,Sell,100
2008,11,12,SNDK,Buy,100
2008,01,09,SNDK,Sell,100
2008,12,01,SNDK,Buy,100
2008,01,09,SNDK,Sell,100
2009,03,06,SNDK,Buy,100
2008,01,09,SNDK,Sell,100
2009,02,17,STI,Buy,100
2008,01,09,STI,Sell,100
2008,10,23,STX,Buy,100
2008,01,09,STX,Sell,100
2009,05,07,STX,Buy,100
2008,01,09,STX,Sell,100
2009,05,20,STX,Buy,100
2008,01,09,STX,Sell,100
2009,03,05,TEL,Buy,100
2008,01,09,TEL,Sell,100
2008,09,29,TER,Buy,100
2008,01,09,TER,Sell,100
2009,07,29,TER,Buy,100
2008,01,09,TER,Sell,100
2009,08,11,TER,Buy,100
2008,01,09,TER,Sell,100
2009,08,14,TER,Buy,100
2008,01,09,TER,Sell,100
2009,09,01,TER,Buy,100
2008,01,09,TER,Sell,100
2008,10,07,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,10,09,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,10,15,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,10,22,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,11,12,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,11,14,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,12,01,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,01,12,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,02,10,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,02,17,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,05,13,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,07,06,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,07,22,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,08,11,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,08,17,TIE,Buy,100
2008,01,09,TIE,Sell,100
2009,08,25,TIE,Buy,100
